id,name,discr,is-member,is-member-association,call
80362,Numeric-Hotel,organization,False,False,https://api.w3.org/affiliations/80362
85626,Legacy.com,organization,False,False,https://api.w3.org/affiliations/85626
154450,SpeelYaal,organization,False,False,https://api.w3.org/affiliations/154450
65772,San Jose State University,organization,False,False,https://api.w3.org/affiliations/65772
97772,Qed42 Engineering Pvt. Ltd.,organization,False,False,https://api.w3.org/affiliations/97772
148362,lemonbrain GmbH,organization,False,False,https://api.w3.org/affiliations/148362
102057,Shrestha Labs,organization,False,False,https://api.w3.org/affiliations/102057
145378,Optimal Compliance,organization,False,False,https://api.w3.org/affiliations/145378
96577,Affinion Group,organization,False,False,https://api.w3.org/affiliations/96577
82918,Stack Overflow,organization,False,False,https://api.w3.org/affiliations/82918
135649,Affinidi Pte. Ltd.,organization,True,False,https://api.w3.org/affiliations/135649
141426,BUPA,organization,False,False,https://api.w3.org/affiliations/141426
79464,Omnijar,organization,False,False,https://api.w3.org/affiliations/79464
82833,"12 Quarters Consulting Partners, LLC",organization,False,False,https://api.w3.org/affiliations/82833
82044,Landmark Information Group,organization,False,False,https://api.w3.org/affiliations/82044
148701,Kookmin University,organization,False,False,https://api.w3.org/affiliations/148701
79522,GoGo Tech,organization,False,False,https://api.w3.org/affiliations/79522
81778,DDev Ltd,organization,False,False,https://api.w3.org/affiliations/81778
74504,Atra S.r.l.,organization,False,False,https://api.w3.org/affiliations/74504
110793,Kochava,organization,False,False,https://api.w3.org/affiliations/110793
79409,VargrSoft Software,organization,False,False,https://api.w3.org/affiliations/79409
114645,Mksoft,organization,False,False,https://api.w3.org/affiliations/114645
120322,Audigent,organization,False,False,https://api.w3.org/affiliations/120322
117072,Brightcove,organization,False,False,https://api.w3.org/affiliations/117072
121212,Raptive,organization,True,False,https://api.w3.org/affiliations/121212
121519,Axel Springer SE,organization,False,False,https://api.w3.org/affiliations/121519
121401,Quantcast,organization,True,False,https://api.w3.org/affiliations/121401
129634,Beeler.Tech,organization,False,False,https://api.w3.org/affiliations/129634
120531,SpotX,organization,False,False,https://api.w3.org/affiliations/120531
124245,Meredith Corporation,organization,False,False,https://api.w3.org/affiliations/124245
121711,Resonate,organization,False,False,https://api.w3.org/affiliations/121711
129841,Coupang,organization,False,False,https://api.w3.org/affiliations/129841
120318,ShareThis,organization,False,False,https://api.w3.org/affiliations/120318
152413,"OnlineMatters, Inc.",organization,False,False,https://api.w3.org/affiliations/152413
129378,Connatix,organization,False,False,https://api.w3.org/affiliations/129378
122205,Cunningham.Tech,organization,False,False,https://api.w3.org/affiliations/122205
130316,Blue,organization,False,False,https://api.w3.org/affiliations/130316
121056,Adform,organization,False,False,https://api.w3.org/affiliations/121056
136296,Kevel,organization,True,False,https://api.w3.org/affiliations/136296
146913,Audiencerate Ltd.,organization,False,False,https://api.w3.org/affiliations/146913
128616,GroupM,organization,False,False,https://api.w3.org/affiliations/128616
123166,Double Bagel Consulting,organization,False,False,https://api.w3.org/affiliations/123166
120769,Method Media Intelligence,organization,False,False,https://api.w3.org/affiliations/120769
57779,Association of National Advertisers,organization,False,False,https://api.w3.org/affiliations/57779
120995,Bombora,organization,False,False,https://api.w3.org/affiliations/120995
94827,Valassis Communications,organization,False,False,https://api.w3.org/affiliations/94827
132741,Singular,organization,False,False,https://api.w3.org/affiliations/132741
125214,Simplifi Holdings Inc.,organization,False,False,https://api.w3.org/affiliations/125214
98023,ING Groep N.V.,organization,False,False,https://api.w3.org/affiliations/98023
66649,IEEE Standards Association,organization,False,False,https://api.w3.org/affiliations/66649
75434,Kuwait University,organization,False,False,https://api.w3.org/affiliations/75434
152439,Sainsbury's Ltd,organization,False,False,https://api.w3.org/affiliations/152439
148373,Aggadom,organization,False,False,https://api.w3.org/affiliations/148373
112063,Werk7,organization,False,False,https://api.w3.org/affiliations/112063
120975,Ali Method,organization,False,False,https://api.w3.org/affiliations/120975
125424,Inventage,organization,False,False,https://api.w3.org/affiliations/125424
59130,Leiden University Medical Center,organization,False,False,https://api.w3.org/affiliations/59130
131104,Cronos Groep NV,organization,False,False,https://api.w3.org/affiliations/131104
110172,TokenCard,organization,False,False,https://api.w3.org/affiliations/110172
148836,Mysilio Co,organization,False,False,https://api.w3.org/affiliations/148836
96522,OpenInc,organization,False,False,https://api.w3.org/affiliations/96522
110162,Solidarity Economy Association Ltd,organization,False,False,https://api.w3.org/affiliations/110162
65277,Interition Ltd.,organization,False,False,https://api.w3.org/affiliations/65277
54040,University of Leeds,organization,False,False,https://api.w3.org/affiliations/54040
131088,Godot Engine,organization,False,False,https://api.w3.org/affiliations/131088
145524,Azerion,organization,False,False,https://api.w3.org/affiliations/145524
133060,Melon Gaming Limited,organization,False,False,https://api.w3.org/affiliations/133060
124807,Poki,organization,False,False,https://api.w3.org/affiliations/124807
109044,Nuuvem,organization,False,False,https://api.w3.org/affiliations/109044
54590,Shanda Interactive Entertainment Limited,organization,False,False,https://api.w3.org/affiliations/54590
151862,T-Mobile Polska,organization,False,False,https://api.w3.org/affiliations/151862
128585,Goodboy Digital,organization,False,False,https://api.w3.org/affiliations/128585
50250,YoYo Games Ltd.,organization,False,False,https://api.w3.org/affiliations/50250
54594,Openbet,organization,False,False,https://api.w3.org/affiliations/54594
52482,"SynapticSwitch, LLC",organization,False,False,https://api.w3.org/affiliations/52482
110913,Request Network Foundation,organization,False,False,https://api.w3.org/affiliations/110913
124594,Defold Foundation,organization,False,False,https://api.w3.org/affiliations/124594
56332,Present Technologies,organization,False,False,https://api.w3.org/affiliations/56332
50875,Gradient Studios,organization,False,False,https://api.w3.org/affiliations/50875
97671,Korea Education & Research Information Service (KERIS),organization,False,False,https://api.w3.org/affiliations/97671
65259,EDITIS,organization,False,False,https://api.w3.org/affiliations/65259
100197,Repub Interactive Technologies LLC,organization,False,False,https://api.w3.org/affiliations/100197
96989,Editora Intrínseca,organization,False,False,https://api.w3.org/affiliations/96989
105847,Universidad Veracruzana,organization,False,False,https://api.w3.org/affiliations/105847
97221,MANTANO,organization,False,False,https://api.w3.org/affiliations/97221
39548,Disruptive Innovations,organization,False,False,https://api.w3.org/affiliations/39548
111905,Presses de l'EHESP,organization,False,False,https://api.w3.org/affiliations/111905
118162,The Talking Book Library of Iceland,organization,False,False,https://api.w3.org/affiliations/118162
65144,Hachette Livre,organization,False,False,https://api.w3.org/affiliations/65144
97013,Publizon,organization,False,False,https://api.w3.org/affiliations/97013
1075,"O'Reilly Media, Inc.",organization,False,False,https://api.w3.org/affiliations/1075
144452,Sourcebooks,organization,False,False,https://api.w3.org/affiliations/144452
58849,Helicon books,organization,False,False,https://api.w3.org/affiliations/58849
105472,MJ Consulting,organization,False,False,https://api.w3.org/affiliations/105472
100744,Circular Software,organization,False,False,https://api.w3.org/affiliations/100744
123432,eAnagnostis,organization,False,False,https://api.w3.org/affiliations/123432
99108,Association for E-publishing Business Solution,organization,False,False,https://api.w3.org/affiliations/99108
50944,BarrierBreak Technologies,organization,True,False,https://api.w3.org/affiliations/50944
100281,digital publishing competence,organization,False,False,https://api.w3.org/affiliations/100281
104794,Xpandedreality,organization,False,False,https://api.w3.org/affiliations/104794
97102,"CYPAC Co., Inc.",organization,False,False,https://api.w3.org/affiliations/97102
66666,Digital Media Initiatives,organization,False,False,https://api.w3.org/affiliations/66666
100111,National Library of France,organization,False,False,https://api.w3.org/affiliations/100111
97004,"Imagineeringart.com, Inc.",organization,False,False,https://api.w3.org/affiliations/97004
97850,Miami University (OH),organization,False,False,https://api.w3.org/affiliations/97850
97255,Kaplan Publishing,organization,False,False,https://api.w3.org/affiliations/97255
60221,T-Base Communications,organization,False,False,https://api.w3.org/affiliations/60221
118359,Éditions Albin Michel,organization,False,False,https://api.w3.org/affiliations/118359
108303,Learning Equality,organization,False,False,https://api.w3.org/affiliations/108303
68113,Gutenberg Technology,organization,False,False,https://api.w3.org/affiliations/68113
103785,RedShelf,organization,False,False,https://api.w3.org/affiliations/103785
106578,Thursday Night Press Ltd.,organization,False,False,https://api.w3.org/affiliations/106578
97047,"SBS Swiss Library for the Blind, Visually Impaired and Print Disabled",organization,False,False,https://api.w3.org/affiliations/97047
75668,Vivliostyle Inc.,organization,False,False,https://api.w3.org/affiliations/75668
106729,Bolchiro,organization,False,False,https://api.w3.org/affiliations/106729
79129,Forlaghuset V&B AS,organization,False,False,https://api.w3.org/affiliations/79129
58312,University of Oviedo,organization,False,False,https://api.w3.org/affiliations/58312
157449,Vesontia,organization,False,False,https://api.w3.org/affiliations/157449
134224,Empa,organization,False,False,https://api.w3.org/affiliations/134224
136599,Amberg Group AG,organization,False,False,https://api.w3.org/affiliations/136599
117513,Technische Hochschule Köln,organization,False,False,https://api.w3.org/affiliations/117513
83442,EFFICIENCIA,organization,False,False,https://api.w3.org/affiliations/83442
75633,Luxembourg Institute of Science and Technology,organization,False,False,https://api.w3.org/affiliations/75633
95445,Nobatek,organization,False,False,https://api.w3.org/affiliations/95445
84358,CSTB,organization,False,False,https://api.w3.org/affiliations/84358
128449,BELIMO Automation AG,organization,False,False,https://api.w3.org/affiliations/128449
144284,EY,organization,False,False,https://api.w3.org/affiliations/144284
59492,ARC Enginyeria i Arquitectura La Salle,organization,False,False,https://api.w3.org/affiliations/59492
49408,University of Florida,organization,False,False,https://api.w3.org/affiliations/49408
127384,Railenium,organization,False,False,https://api.w3.org/affiliations/127384
111236,"Università della Campania ""Luigi Vanvitelli""",organization,False,False,https://api.w3.org/affiliations/111236
79004,Humaneco,organization,False,False,https://api.w3.org/affiliations/79004
155511,Buildwise,organization,False,False,https://api.w3.org/affiliations/155511
106033,ZHAW - Institute of Facility Management,organization,False,False,https://api.w3.org/affiliations/106033
135785,Colorado School of Mines,organization,False,False,https://api.w3.org/affiliations/135785
126853,Niras,organization,False,False,https://api.w3.org/affiliations/126853
87479,Università Politecnica delle Marche,organization,False,False,https://api.w3.org/affiliations/87479
111152,"University of California, Merced",organization,False,False,https://api.w3.org/affiliations/111152
144746,A+S Consult GmbH,organization,False,False,https://api.w3.org/affiliations/144746
139503,Forsta Projects Ltd,organization,False,False,https://api.w3.org/affiliations/139503
78694,Sejong University,organization,False,False,https://api.w3.org/affiliations/78694
42865,Imperial College London,organization,False,False,https://api.w3.org/affiliations/42865
156038,Ai.K Data Labs,organization,False,False,https://api.w3.org/affiliations/156038
115912,Pöyry,organization,False,False,https://api.w3.org/affiliations/115912
98619,Gladstone Software,organization,False,False,https://api.w3.org/affiliations/98619
100578,Makesweat,organization,False,False,https://api.w3.org/affiliations/100578
95423,GLL,organization,False,False,https://api.w3.org/affiliations/95423
96499,London Sport,organization,False,False,https://api.w3.org/affiliations/96499
112856,Participant UK,organization,False,False,https://api.w3.org/affiliations/112856
110895,Torchbox,organization,False,False,https://api.w3.org/affiliations/110895
106984,Anticipatory Health,organization,False,False,https://api.w3.org/affiliations/106984
98075,Activating Space CIC,organization,False,False,https://api.w3.org/affiliations/98075
116164,NextID Pte Ltd,organization,False,False,https://api.w3.org/affiliations/116164
131324,Student1,organization,False,False,https://api.w3.org/affiliations/131324
107105,IntellectEU,organization,False,False,https://api.w3.org/affiliations/107105
135368,Legitify,organization,False,False,https://api.w3.org/affiliations/135368
113820,"Cloud Compass Computing, Inc.",organization,False,False,https://api.w3.org/affiliations/113820
120579,CredentialMaster Inc.,organization,False,False,https://api.w3.org/affiliations/120579
123782,Folio Technologies Ltd,organization,False,False,https://api.w3.org/affiliations/123782
137091,PRYVIT NZ LIMITED,organization,False,False,https://api.w3.org/affiliations/137091
106253,Digitary,organization,False,False,https://api.w3.org/affiliations/106253
144750,Digital Promise,organization,False,False,https://api.w3.org/affiliations/144750
107058,Meeco,organization,False,False,https://api.w3.org/affiliations/107058
131430,Jan Christoph Ebersbach IT Consulting,organization,False,False,https://api.w3.org/affiliations/131430
111856,Gravity.Earth,organization,False,False,https://api.w3.org/affiliations/111856
108804,Sovrin Foundation,organization,False,False,https://api.w3.org/affiliations/108804
88319,Government of Ontario,organization,False,False,https://api.w3.org/affiliations/88319
130044,IoTeX,organization,False,False,https://api.w3.org/affiliations/130044
110955,The Kuwa Foundations,organization,False,False,https://api.w3.org/affiliations/110955
111727,Hast Labs,organization,False,False,https://api.w3.org/affiliations/111727
115968,Wallet.Services,organization,False,False,https://api.w3.org/affiliations/115968
137991,Crypto Alley Consulting GmbH,organization,False,False,https://api.w3.org/affiliations/137991
85096,"K12, Inc.",organization,False,False,https://api.w3.org/affiliations/85096
87894,Texas A&M University,organization,False,False,https://api.w3.org/affiliations/87894
132524,Pygmalion,organization,False,False,https://api.w3.org/affiliations/132524
155905,Catawba Digital Economic Zone,organization,False,False,https://api.w3.org/affiliations/155905
102318,PriVerify Corp,organization,False,False,https://api.w3.org/affiliations/102318
72952,Concentric Sky,organization,False,False,https://api.w3.org/affiliations/72952
127666,SETL,organization,False,False,https://api.w3.org/affiliations/127666
147867,GoSource Pty Ltd,organization,False,False,https://api.w3.org/affiliations/147867
137325,Energy Web AG,organization,False,False,https://api.w3.org/affiliations/137325
123329,Accredible,organization,False,False,https://api.w3.org/affiliations/123329
116614,evan.network,organization,False,False,https://api.w3.org/affiliations/116614
140771,Acreditta,organization,False,False,https://api.w3.org/affiliations/140771
126806,TranSendX,organization,False,False,https://api.w3.org/affiliations/126806
121795,Bitmark,organization,False,False,https://api.w3.org/affiliations/121795
66365,National Chengchi University,organization,False,False,https://api.w3.org/affiliations/66365
68942,National Cheng Kung University,organization,False,False,https://api.w3.org/affiliations/68942
98087,University of Manitoba,organization,False,False,https://api.w3.org/affiliations/98087
140293,Vercel,organization,False,False,https://api.w3.org/affiliations/140293
89322,CSG International,organization,False,False,https://api.w3.org/affiliations/89322
79820,Hack Reactor,organization,False,False,https://api.w3.org/affiliations/79820
137962,"Block, Inc.",organization,True,False,https://api.w3.org/affiliations/137962
155386,Criipto,organization,True,False,https://api.w3.org/affiliations/155386
147028,Spherical Cow Consulting,organization,True,False,https://api.w3.org/affiliations/147028
142578,Tucows,organization,False,False,https://api.w3.org/affiliations/142578
79847,"NodeSource, Inc.",organization,False,False,https://api.w3.org/affiliations/79847
79897,Fraedom Limited,organization,False,False,https://api.w3.org/affiliations/79897
138425,Terador Data,organization,False,False,https://api.w3.org/affiliations/138425
83863,Torry Harris Business Solutions,organization,False,False,https://api.w3.org/affiliations/83863
133181,EDJX,organization,False,False,https://api.w3.org/affiliations/133181
91858,University of Warsaw,organization,False,False,https://api.w3.org/affiliations/91858
59240,KT Corp.,organization,False,False,https://api.w3.org/affiliations/59240
101018,HansInfotech,organization,False,False,https://api.w3.org/affiliations/101018
103655,Copengahegn Business School,organization,False,False,https://api.w3.org/affiliations/103655
80023,Sonoport Asia. Pte. Ltd,organization,False,False,https://api.w3.org/affiliations/80023
82078,University of Economics - Varna,organization,False,False,https://api.w3.org/affiliations/82078
117748,University of Dayton,organization,False,False,https://api.w3.org/affiliations/117748
142618,DuckDB Labs,organization,False,False,https://api.w3.org/affiliations/142618
79918,Instituto Federal do Piauí,organization,False,False,https://api.w3.org/affiliations/79918
74176,"Getaround, Inc",organization,False,False,https://api.w3.org/affiliations/74176
99284,Faable,organization,False,False,https://api.w3.org/affiliations/99284
79575,University of Massachusetts Amherst,organization,False,False,https://api.w3.org/affiliations/79575
147021,Docker,organization,False,False,https://api.w3.org/affiliations/147021
80726,Red Pill VR,organization,False,False,https://api.w3.org/affiliations/80726
110981,Second Street,organization,False,False,https://api.w3.org/affiliations/110981
143652,Redpanda,organization,False,False,https://api.w3.org/affiliations/143652
120890,Avenga,organization,False,False,https://api.w3.org/affiliations/120890
128980,Mangrove Web Development,organization,False,False,https://api.w3.org/affiliations/128980
82887,To The New Digital,organization,False,False,https://api.w3.org/affiliations/82887
152678,Liip,organization,False,False,https://api.w3.org/affiliations/152678
137453,Greenspector,organization,False,False,https://api.w3.org/affiliations/137453
15547,Jung von Matt GmbH,organization,False,False,https://api.w3.org/affiliations/15547
63233,Phase2,organization,False,False,https://api.w3.org/affiliations/63233
76804,ThoughtWorks LTD,organization,False,False,https://api.w3.org/affiliations/76804
148162,Kongbocity,organization,False,False,https://api.w3.org/affiliations/148162
146746,Climate Arc,organization,False,False,https://api.w3.org/affiliations/146746
115295,easytechgreen,organization,False,False,https://api.w3.org/affiliations/115295
140247,Substrakt Ltd,organization,False,False,https://api.w3.org/affiliations/140247
151945,Online Visions,organization,False,False,https://api.w3.org/affiliations/151945
152513,Capgemini,organization,False,False,https://api.w3.org/affiliations/152513
141346,Supercool,organization,False,False,https://api.w3.org/affiliations/141346
156351,CG Life,organization,False,False,https://api.w3.org/affiliations/156351
56163,The Pennsylvania State University,organization,False,False,https://api.w3.org/affiliations/56163
56552,University of the West of England,organization,False,False,https://api.w3.org/affiliations/56552
107432,Scott Logic,organization,False,False,https://api.w3.org/affiliations/107432
148660,Studocu,organization,False,False,https://api.w3.org/affiliations/148660
139465,Big Room,organization,False,False,https://api.w3.org/affiliations/139465
152119,Axoly Tech,organization,False,False,https://api.w3.org/affiliations/152119
140345,Rijksdienst voor Ondernemend Nederland,organization,False,False,https://api.w3.org/affiliations/140345
102030,Imperator Publishing,organization,False,False,https://api.w3.org/affiliations/102030
139833,Lush,organization,False,False,https://api.w3.org/affiliations/139833
135605,Green Turtle,organization,False,False,https://api.w3.org/affiliations/135605
62622,Azavea,organization,False,False,https://api.w3.org/affiliations/62622
148347,Monsieur Guiz,organization,False,False,https://api.w3.org/affiliations/148347
148159,Conserto,organization,False,False,https://api.w3.org/affiliations/148159
138507,Green Data Earth,organization,False,False,https://api.w3.org/affiliations/138507
138900,Adora Foundation,organization,False,False,https://api.w3.org/affiliations/138900
152272,Daresay,organization,False,False,https://api.w3.org/affiliations/152272
149608,Scottish Courts and Tribunal Service,organization,False,False,https://api.w3.org/affiliations/149608
150947,systemseed,organization,False,False,https://api.w3.org/affiliations/150947
53977,Temesis,organization,False,False,https://api.w3.org/affiliations/53977
95999,TeliportMe,organization,False,False,https://api.w3.org/affiliations/95999
126045,Qualcomm,organization,True,False,https://api.w3.org/affiliations/126045
104800,MetaVRse,organization,False,False,https://api.w3.org/affiliations/104800
92763,bThere,organization,False,False,https://api.w3.org/affiliations/92763
42300,Rochester Institute of Technology,organization,False,False,https://api.w3.org/affiliations/42300
84459,National Film Board of Canada,organization,False,False,https://api.w3.org/affiliations/84459
73023,Dassault Systèmes,organization,False,False,https://api.w3.org/affiliations/73023
136825,Zappar Limited,organization,False,False,https://api.w3.org/affiliations/136825
66390,TATA ELXSI,organization,False,False,https://api.w3.org/affiliations/66390
1066,Microsoft Corporation,organization,True,False,https://api.w3.org/affiliations/1066
109675,8th Wall,organization,False,False,https://api.w3.org/affiliations/109675
106356,hok,organization,False,False,https://api.w3.org/affiliations/106356
1202,Apple Inc.,organization,True,False,https://api.w3.org/affiliations/1202
92831,Awwwards.com,organization,False,False,https://api.w3.org/affiliations/92831
99790,Magic Industries,organization,False,False,https://api.w3.org/affiliations/99790
98293,E-spaces,organization,False,False,https://api.w3.org/affiliations/98293
62028,Igalia,organization,True,False,https://api.w3.org/affiliations/62028
145311,POP LLC,organization,False,False,https://api.w3.org/affiliations/145311
108617,Amazon,organization,True,False,https://api.w3.org/affiliations/108617
1219,Defense Information Systems Agency,organization,True,False,https://api.w3.org/affiliations/1219
35662,Google LLC,organization,True,False,https://api.w3.org/affiliations/35662
94906,Imagination Labs,organization,False,False,https://api.w3.org/affiliations/94906
52534,Internet Academy,organization,True,False,https://api.w3.org/affiliations/52534
36747,W3C Invited Experts,affiliation,,,https://api.w3.org/affiliations/36747
53409,MediaTek Inc,organization,False,False,https://api.w3.org/affiliations/53409
111101,SouthAmerica.travel,organization,False,False,https://api.w3.org/affiliations/111101
111833,"JWB Management Group, Inc.",organization,False,False,https://api.w3.org/affiliations/111833
84420,8th Light,organization,False,False,https://api.w3.org/affiliations/84420
85167,STI Innsbruck,organization,False,False,https://api.w3.org/affiliations/85167
116955,Sozialhelden e.V.,organization,False,False,https://api.w3.org/affiliations/116955
77395,21Style s.a.s.,organization,False,False,https://api.w3.org/affiliations/77395
43420,Apache Software Foundation,organization,True,True,https://api.w3.org/affiliations/43420
91563,2 Open China Ecommerce,organization,False,False,https://api.w3.org/affiliations/91563
121119,EcoVoyageMongolie.Com,organization,False,False,https://api.w3.org/affiliations/121119
78613,SemanticMarker,organization,False,False,https://api.w3.org/affiliations/78613
9850,"CNR-ISTI (Istituto di Scienza e Tecnologie dell'Informazione ""A. Faedo"")",organization,False,False,https://api.w3.org/affiliations/9850
85208,Radienced,organization,False,False,https://api.w3.org/affiliations/85208
114010,Egypt Tours Portal,organization,False,False,https://api.w3.org/affiliations/114010
85193,"StrikeHawk eCommerce, Inc.",organization,False,False,https://api.w3.org/affiliations/85193
68196,Universidad Complutense de Madrid,organization,False,False,https://api.w3.org/affiliations/68196
96519,ISMB,organization,False,False,https://api.w3.org/affiliations/96519
146082,Westtoer,organization,False,False,https://api.w3.org/affiliations/146082
84192,Sismotur,organization,False,False,https://api.w3.org/affiliations/84192
113037,Grupo Net Global,organization,False,False,https://api.w3.org/affiliations/113037
152149,Owlkicks,organization,False,False,https://api.w3.org/affiliations/152149
144672,Facilit8 Namibia,organization,False,False,https://api.w3.org/affiliations/144672
59701,HomeAway Inc,organization,False,False,https://api.w3.org/affiliations/59701
117604,The Desert Safari,organization,False,False,https://api.w3.org/affiliations/117604
103892,ArchiMU,organization,False,False,https://api.w3.org/affiliations/103892
113309,Global Journeys,organization,False,False,https://api.w3.org/affiliations/113309
140504,Localadventures,organization,False,False,https://api.w3.org/affiliations/140504
129124,Funliday,organization,False,False,https://api.w3.org/affiliations/129124
120102,CTB Global,organization,False,False,https://api.w3.org/affiliations/120102
94328,HolidayCheck AG,organization,False,False,https://api.w3.org/affiliations/94328
46141,Sony Group Corporation,organization,True,False,https://api.w3.org/affiliations/46141
126211,The New York Times,organization,True,False,https://api.w3.org/affiliations/126211
9829,Intel Corporation,organization,True,False,https://api.w3.org/affiliations/9829
114837,ByteDance,organization,True,False,https://api.w3.org/affiliations/114837
35507,Mozilla Foundation,organization,True,False,https://api.w3.org/affiliations/35507
46378,Netflix Inc.,organization,True,False,https://api.w3.org/affiliations/46378
146824,Culture and Art Publishing House (文化艺术出版社),organization,False,False,https://api.w3.org/affiliations/146824
37458,"Department of Information Technology, Government of India",organization,False,False,https://api.w3.org/affiliations/37458
109510,Inner Mongolia Academy Of Social Science,organization,False,False,https://api.w3.org/affiliations/109510
145208,ダイナコムウェア株式会社,organization,False,False,https://api.w3.org/affiliations/145208
129830,Typotheque,organization,False,False,https://api.w3.org/affiliations/129830
151198,The Type,organization,False,False,https://api.w3.org/affiliations/151198
66205,University of Reading,organization,False,False,https://api.w3.org/affiliations/66205
12480,Ecole Mohammadia d'Ingenieurs Rabat (EMI),organization,True,False,https://api.w3.org/affiliations/12480
109325,IMU,organization,False,False,https://api.w3.org/affiliations/109325
152991,XRDNA,organization,True,False,https://api.w3.org/affiliations/152991
1057,Adobe,organization,True,False,https://api.w3.org/affiliations/1057
33823,Fundacion CTIC,organization,True,False,https://api.w3.org/affiliations/33823
131436,Lenovo,organization,True,False,https://api.w3.org/affiliations/131436
46877,Meta,organization,True,False,https://api.w3.org/affiliations/46877
40030,"Samsung Electronics Co., Ltd.",organization,True,False,https://api.w3.org/affiliations/40030
10894,Institut National de Recherche en Informatique et en Automatique (Inria),organization,True,False,https://api.w3.org/affiliations/10894
71673,Fastly,organization,True,False,https://api.w3.org/affiliations/71673
7211,Web3D Consortium,organization,True,True,https://api.w3.org/affiliations/7211
72139,China Mobile Communications Corporation,organization,True,False,https://api.w3.org/affiliations/72139
154272,Lingoport,organization,False,False,https://api.w3.org/affiliations/154272
156861,Access Easy English,organization,False,False,https://api.w3.org/affiliations/156861
72177,King's College London,organization,True,False,https://api.w3.org/affiliations/72177
114633,Instituto Tecnológico de Costa Rica,organization,True,False,https://api.w3.org/affiliations/114633
155589,Tienda de Zapatos  WorldMujer,organization,False,False,https://api.w3.org/affiliations/155589
150109,NTT Data Italia,organization,False,False,https://api.w3.org/affiliations/150109
125364,Understood,organization,True,False,https://api.w3.org/affiliations/125364
10911,Keio University,organization,True,False,https://api.w3.org/affiliations/10911
122839,Digital Twin Labs,organization,False,False,https://api.w3.org/affiliations/122839
129158,DigitelTS,organization,False,False,https://api.w3.org/affiliations/129158
94669,eVue Digital Labs,organization,False,False,https://api.w3.org/affiliations/94669
83522,R3CEV,organization,False,False,https://api.w3.org/affiliations/83522
115022,DataDelta,organization,False,False,https://api.w3.org/affiliations/115022
120705,Urhen,organization,False,False,https://api.w3.org/affiliations/120705
145490,AstrumU,organization,False,False,https://api.w3.org/affiliations/145490
107897,Validbook Foundation,organization,False,False,https://api.w3.org/affiliations/107897
42908,SERPRO (Brazilian Federal Agency of Information Technology),organization,False,False,https://api.w3.org/affiliations/42908
116289,Universitat Rovira i Virgili,organization,False,False,https://api.w3.org/affiliations/116289
66868,Hasso Plattner Institute,organization,False,False,https://api.w3.org/affiliations/66868
138389,Pravici LLC,organization,False,False,https://api.w3.org/affiliations/138389
114024,Factom Inc.,organization,False,False,https://api.w3.org/affiliations/114024
50722,Web Directions Pty Ltd,organization,False,False,https://api.w3.org/affiliations/50722
56714,University of Kansas Medical Center,organization,False,False,https://api.w3.org/affiliations/56714
55620,University of Rhode Island,organization,False,False,https://api.w3.org/affiliations/55620
55802,The British Library,organization,False,False,https://api.w3.org/affiliations/55802
64438,Lake Superior State University,organization,False,False,https://api.w3.org/affiliations/64438
50782,University of Washington,organization,False,False,https://api.w3.org/affiliations/50782
57627,LYRASIS,organization,False,False,https://api.w3.org/affiliations/57627
55607,Université de Franche-Comté,organization,False,False,https://api.w3.org/affiliations/55607
9963,University of Edinburgh,organization,True,False,https://api.w3.org/affiliations/9963
107851,Starfish Technologies Ltd,organization,False,False,https://api.w3.org/affiliations/107851
105331,Take 1 Transcription,organization,False,False,https://api.w3.org/affiliations/105331
111268,RTÉ,organization,False,False,https://api.w3.org/affiliations/111268
43951,European Broadcasting Union (EBU-UER),organization,False,False,https://api.w3.org/affiliations/43951
154754,"CourseAvenue, LLC",organization,False,False,https://api.w3.org/affiliations/154754
106792,Mediadatrics Ltd,organization,False,False,https://api.w3.org/affiliations/106792
132448,Duende Software,organization,False,False,https://api.w3.org/affiliations/132448
100771,Technical University of Crete,organization,False,False,https://api.w3.org/affiliations/100771
135020,Autility,organization,False,False,https://api.w3.org/affiliations/135020
122848,Jönköping University,organization,False,False,https://api.w3.org/affiliations/122848
87214,RWTH Aachen University,organization,False,False,https://api.w3.org/affiliations/87214
57036,Geodan,organization,False,False,https://api.w3.org/affiliations/57036
40092,Budapest University of Technology and Economics,organization,False,False,https://api.w3.org/affiliations/40092
111532,TMM,organization,False,False,https://api.w3.org/affiliations/111532
146847,"Bluebeam, Inc.",organization,False,False,https://api.w3.org/affiliations/146847
98855,Granlund Oy,organization,False,False,https://api.w3.org/affiliations/98855
131572,ETH Zurich,organization,True,False,https://api.w3.org/affiliations/131572
157037,GemeinWerk Ventures GmbH,organization,False,False,https://api.w3.org/affiliations/157037
83346,SINTEF,organization,False,False,https://api.w3.org/affiliations/83346
48821,Georgia Institute of Technology,organization,False,False,https://api.w3.org/affiliations/48821
151144,MiX Consultancy,organization,False,False,https://api.w3.org/affiliations/151144
36231,Institut Mines-Télécom,organization,True,False,https://api.w3.org/affiliations/36231
139255,Federal University of Viçosa,organization,False,False,https://api.w3.org/affiliations/139255
96023,Semmtech B.V.,organization,False,False,https://api.w3.org/affiliations/96023
100415,neanex,organization,False,False,https://api.w3.org/affiliations/100415
122511,buildingSMART France,organization,False,False,https://api.w3.org/affiliations/122511
122532,BuroHappold Engineering LTD,organization,False,False,https://api.w3.org/affiliations/122532
